Subject,Style,Trial,Jump_Height_(Impulse),Jump_Height_(Flight),Bodyweight,GRF_Impulse_(Normalized),Net_Impulse_(Normalized),Concentric_GRF_Impulse_(Normalized),Concentric_Net_Impulse_(Normalized),GRF_Max_(Normalized),Net_F_Max_(Normalized),GRF_at_Bottom_(Normalized),Average_Power_(Normalized),Peak_Power_(Normalized),Depth,Contact_Time,RSI_(Impulse),RSI_(Flight),Stiffness,Time_GRF_Max,Time_GRF_Ecc_Max,Time_GRF_Con_Max,GRF_Max_2_(Normalized),GRF_1st_high_(Normalized),GRF_1st_low_(Normalized),GRF_2nd_high_(Normalized),GRF_2nd_low_(Normalized),Max_GRF_diff_1st_(Normalized),Max_GRF_diff_2nd_(Normalized),GRF_1st_Higher_Side,GRF_2nd_Higher_Side,Impulse_high_(Normalized),Impulse_low_(Normalized)
14,SS,3,0.25359935104231585,0.31758958608125,116.26194124527302,9.738893681564393,5.100348231564395,4.5878826663896515,2.2342866663896532,35.80733260953752,26.00068260953752,24.213856829218035,24.076297135726794,45.325185858181406,0.37180797041233365,0.473,0.5361508478695896,0.6714367570428118,96.30598443015441,0.05000000000000071,0.05000000000000071,0.23300000000000143,59.43767948465217,20.297011857230995,16.16960786878684,37.791988959918065,24.838308814299197,4.127403988444154,12.953680145618868,A,B,1405.5597150000012,1823.058244108998
14,SS,4,0.25232889231107314,0.26963506758124994,116.10887540495823,9.988273169946456,5.094754819946453,4.81374001815655,2.224784418156547,41.543938679764494,31.7372886797645,23.658742627720727,23.05989246512803,45.28390097399519,0.35942491759896983,0.499,0.505669122867882,0.5403508368361722,115.58447020670212,0.04800000000000004,0.04800000000000004,0.23500000000000032,43.48582296047618,22.516538816535277,20.271146299462746,23.375043385219985,20.193891223408354,2.2453925170725313,3.1811521618116316,A,A,1627.880480000005,1793.352650000001
14,SS,5,0.22628091072163342,0.28715832529999996,117.1635567044283,9.566315213761662,4.9768030137616694,4.527776681773857,2.1153407817738654,43.11938065131352,33.31273065131352,23.54716839946978,22.78527646830806,41.890903940759586,0.33254617509410583,0.468,0.4835062194906697,0.61358616517094,129.66434101703726,0.04100000000000037,0.04100000000000037,0.22199999999999953,57.80824849049677,22.10465500405993,21.01472564725359,30.33255476329935,28.46397031470412,1.089929356806337,1.8685844485952288,A,B,1300.1906350000036,1987.6267049999958
14,ST,1,0.2205641800152511,0.2684864637,116.58176287014408,8.735388193900809,4.950021293900806,3.9351987712778813,2.0817419212778776,39.89165960013976,30.085009600139763,23.549652470584633,24.336227522579737,44.63622066424482,0.28910025179826815,0.386,0.5714097927856246,0.6955607867875647,137.98555813080316,0.047999999999999154,0.047999999999999154,0.2789999999999999,30.65822571220811,20.171165215775176,19.753261087371598,15.923845671023226,15.29064200191912,0.4179041284035776,0.6332036691041072,B,B,1566.032805,984.789514999999
14,ST,2,0.2499329003289757,0.323859712925,116.43328405890686,8.761661351782182,5.084167601782174,4.086168648814349,2.2229051488143408,46.95908085211947,37.15243085211947,26.637400336753142,27.005479188980882,47.07066157383632,0.28259768571637583,0.375,0.6664877342106018,0.8636259011333333,166.1693751421911,0.043999999999999595,0.043999999999999595,0.19099999999999984,55.239101533424396,27.71707442664998,19.242006425469487,30.085469359670032,27.288159272330926,8.475068001180492,2.797310087339106,A,A,1119.747263371497,1551.1430550000023
14,ST,3,0.22223427552179448,0.30157410079999997,116.3760308894739,8.527501474444607,4.957880874444614,3.8786983586740247,2.1036947086740283,53.20631707985201,43.399667079852016,25.77145806638155,25.660177750405413,45.52123262222207,0.26712951369128624,0.364,0.6105337239609738,0.8285002769230768,199.1779805407088,0.04499999999999993,0.04499999999999993,0.23099999999999898,63.49898637648414,27.371443893160947,25.834873186691063,33.30771783823227,30.701596992883594,1.5365707064698846,2.606120845348677,A,A,1356.1806149999998,1904.3470349999973
14,ST,4,0.23726243039467623,0.29432208312499997,117.02562399475589,8.724423636021397,5.027316586021387,4.048854890286535,2.165978090286527,37.20484327599147,27.39819327599147,26.10291571815833,25.480899034160412,46.33415168900714,0.28003138739046757,0.377,0.6293433166967539,0.7806951807029177,132.85954700540097,0.05400000000000027,0.05400000000000027,0.1850000000000005,56.400553782099635,20.63360072413034,16.83554364203422,29.25795123428209,27.15516389933887,3.7980570820961184,2.102787334943219,A,A,1057.687400000004,1850.1624899999997
14,ST,5,0.22529203912163415,0.3064578125,116.68887711340633,8.404522258337215,4.972194758337219,3.7601499461990233,2.1126327461990293,43.823542796029585,34.01689279602958,27.001031100315686,26.54831010951543,47.22146666538236,0.2785589566085459,0.35,0.6436915403475262,0.8755937500000001,157.32232533313964,0.0519999999999996,0.0519999999999996,0.24099999999999966,60.73603736123151,30.90748740768921,17.662094717022654,30.602916818964975,30.133120542266536,13.245392690666556,0.46979627669843893,A,B,1269.3803250000053,1947.2813393900003
15,SF,1,0.277514888575525,0.334019402325,101.9561561665229,9.743618554797859,5.203139604797853,4.578292449919454,2.3423762499194503,31.92323173388423,22.116581733884228,24.104184508349856,26.592721128372954,47.762141379778434,0.39454072603602847,0.463,0.599384208586447,0.721424195086393,80.91238654781884,0.06500000000000039,0.06500000000000039,0.23600000000000065,26.19822186742109,17.585598235692558,15.293534580229528,14.58852565577969,13.506393843946766,2.2920636554630303,1.0821318118329248,A,A,1183.5018350000037,610.0256549999988
15,SF,2,0.2787429530244028,0.33786973828125,102.26522503637739,10.366593870231938,5.208295970231934,4.894882691764836,2.345153691764832,26.590759459363607,16.784109459363606,24.19620158386984,25.00680945998192,44.99577868348908,0.45769121504432253,0.526,0.5299295684874578,0.6423379054776616,58.09759633858949,0.06500000000000039,0.06500000000000039,0.2660000000000009,61.77417590146423,14.229568257267957,13.107290376794175,38.2481923704625,24.131467946432036,1.1222778804737814,14.116724424030462,B,B,1125.3681800000018,716.2331205420031
